name,company,location,average_salary
[Chau Thanh - Tien Giang] Chuyen Vien Hoach Dinh Tai Chinh - Kenh Lien Ket Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Tien Giang,14.0
[Q. Ngo Quyen - Hai Phong] Chuyen Vien Tu Van San Pham Tai Chinh Cao Cap | Du An Lien Ket Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Hai Phong,16.0
Chuyen Vien Tu Van Giai Phap Tai Chinh - Kenh Lien Ket Ngan Hang Quoc Te [Tran Hung Dao - Quan 5],Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,14.0
[Quan 3] Chuyen Vien Hoach Dinh Tai Chinh Cap Cao | Kenh Doi Tac Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,14.0
[Quan 7 - HCM] Chuyen Vien Hoach Dinh Tai Chinh Cap Cao - Kenh Lien Ket Ngan Hang Standard Chartered,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,14.0
NHAN VIEN NAM PHU TRONG LAN HO DIEP,Cong Ty TNHH Thuan Le,TP HCM,6.0
Nhan Vien Sales Admin,Cong Ty TNHH Thuan Le,TP HCM,8.5
DESIGNER MARKETING (LUONG TOI THIEU 12 TRIEU - THOA THUAN THEO NANG LUC),Cong Ty TNHH Xu Ly Chat Thai Cong Nghiep Va Tu Van Moi Truong Van Lang,TP HCM,12.0
Chuyen Vien Thu Hoi No Thi Truong Tai Hai Phong (Tren 6 thang),FE CREDIT,Hai Phong,18.5
"[Du An MSB] Chuyen Vien Tu Van Tai Chinh _ Kenh Doi Tac Ngan Hang Tai Quan Binh Thanh, Ho Chi Minh",Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,16.0
[Chi Nhanh MSB Gia Loc - Hai Duong] Chuyen Vien Tu Van San Pham Tai Chinh _ Du An Hop Tac Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Hai Duong,14.0
[Tinh Bien - An Giang] Chuyen Vien Hoach Dinh Tai Chinh Cap Cao - Lam Viec Tai Ngan Hang Doi Tac,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,An Giang,16.0
[TP Hai Duong] Chuyen Vien Hoach Dinh Tai Chinh - Kenh Doi Tac Ngan Hang MSB,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Hai Duong,16.0
"(Du An MSB) Chuyen Vien Tu Van Bao Hiem _ Kenh Doi Tac Ngan Hang Tai Cam Pha, Quang Ninh",Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Quang Ninh,16.0
(Quan 10) Chuyen Vien Tu Van San Pham Bao Hiem - Kenh Lien Ket Ngan Hang MSB*,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,16.0
"Nhan Vien Thu Hoi Khoan Vay Tai Ha Long, Mong Cai, Cam Pha",FE CREDIT,Quang Ninh,15.0
[MSB Lang Son] Chuyen Vien Tu Van Tai Chinh Cap Cao - Kenh Hop Tac Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Lang Son,14.0
Chuyen Vien Thu Phi Khoan Vay Tai Nha (Tren 180 ngay) - Hung Yen,FE CREDIT,Hung Yen,18.5
NHAN VIEN KE TOAN LE TAN,CONG TY CO PHAN Y HOC VA THAM MY CONG NGHE CAO VE NU,Ha Noi,10.0
[Hoang Liet - Hoang Mai] Chuyen Vien Hoach Dinh Tai Chinh - Kenh Doi Tac Ngan Hang MSB Tai Ha Noi,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Ha Noi,16.0
Nhan Vien Giao Nhan Hoa Tuoi,Cong Ty TNHH Thuan Le,TP HCM,6.5
Tu Van Vien Bao Hiem Cap Cao - Bancassurance Quan 12,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,13.5
[MIANTX] NHAN VIEN LE TAN,Cong Ty Co Phan Tap Doan Minh Anh (MIAN GROUP),Thanh Hoa,7.5
[Bac Lieu] Chuyen Vien Tu Van San Pham Bao Hiem - Kenh Doi Tac Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Bac Lieu,13.5
Truong Nhom Nghien Cuu Phat Trien (R&D),CONG TY CO PHAN GIAO DUC JAXTINA,Ha Noi,15.5
[Binh Duong - Thu Dau Mot] Nhan Vien Tu Van San Pham Bao Hiem | Kenh Bancassurance,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Binh Duong,14.0
Ha Noi - Compensation Coordinator,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Ha Noi,9.0
[MSB - Quang Binh] Chuyen Vien Tu Van Tai Chinh Cap Cao | Kenh Hop Tac Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Quang Binh,14.0
[Tran Phu - Tp. Nam Dinh] Chuyen Vien Tu Van San Pham Tai Chinh _ Kenh Lien Ket Ngan Hang MSB,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Nam Dinh,16.0
[Vinh Long] Chuyen Vien Tu Van Tai Chinh Cap Cao | Kenh Hop Tac Ngan Hang MSB,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Vinh Long,13.5
[Khu Vuc Duc Hoa/Can Giuoc - Long An] Chuyen Vien Tu Van Tai Chinh Cap Cao -  Kenh Ngan Hang Doi Tac,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Long An,16.0
Chuyen Vien Tu Van Bao Hiem - Kenh Lien Ket Ngan Hang SeaBank [Huyen Gia Lam],Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Ha Noi,14.0
[My Tho - Tien Giang] Chuyen Vien Hoach Dinh Tai Chinh - Kenh Lien Ket Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Tien Giang,14.0
[SeABank - Nha Be] Nhan Vien Tu Van San Pham Bao Hiem - Kenh Hop Tac Theo Du An Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,14.0
Chuyen Vien Hoach Dinh Tai Chinh - Kenh Lien Ket Ngan Hang [TP. Quang Ngai],Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Quang Ngai,14.0
"(Du An MSB) Chuyen Vien Tu Van Bao Hiem _ Kenh Doi Tac Ngan Hang Tai Quang Yen, Quang Ninh",Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Quang Ninh,16.0
"Chuyen Vien Hoach Dinh San Pham Tai Chinh _ Kenh Lien Ket Ngan Hang MSB Le Loi - Quang Yen, Quang Ninh",Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Quang Ninh,16.0
"Chuyen Vien Hoach Dinh Tai Chinh Cao Cap _ Kenh Bancassurance Ngan Hang MSB Uong Bi, Quang Ninh",Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Quang Ninh,16.0
"[Du An MSB] Chuyen Vien Tu Van Tai Chinh _ Kenh Doi Tac Ngan Hang Tai Quan 3, Ho Chi Minh",Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,16.0
Chuyen Vien Tu Van San Pham Tai Chinh | Du An Hop Tac Ngan Hang [Binh Tan - HCM],Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,14.0
[Quan Bac Tu Liem] Chuyen Vien Tu Van Tai Chinh Cap Cao - Kenh Hop Tac Ngan Hang MSB Tai Ha Noi,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Ha Noi,14.0
[Thi xa Ba Don - Quang Binh] Chuyen Vien Hoach Dinh Tai Chinh Cap Cao | Kenh Bancassurance Ngan Hang MSB,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Quang Binh,14.0
Chuyen Vien Hoach Dinh Tai Chinh Cap Cao _ Lam Viec Tai Kenh Doi Tac Ngan Hang Seabank [PGD Ngo Gia Tu - Long Bien],Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Ha Noi,14.0
[MSB Chau Phu] Chuyen Vien Hoach Dinh Tai Chinh -  Kenh Lien Ket Ngan Hang Tai An Giang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,An Giang,14.0
[TP.Tay Ninh] Chuyen Vien Tu Van Bao Hiem Cap Cao | Kenh Ngan Hang Lien Ket Du An MSB,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Tay Ninh,13.5
[Quan Ba Dinh] Chuyen Vien Tu Van Bao Hiem - Kenh Lien Ket Ngan Hang SeABank Tai Ha Noi,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Ha Noi,14.0
"[Du An SEABANK] Chuyen Vien Tu Van Tai Chinh _ Kenh Doi Tac Ngan Hang Tai Quan 3, Ho Chi Minh",Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,16.0
Chuyen Vien Tu Van San Pham Bao Hiem _ Kenh Ngan Hang Doi Tac [Tp. Thai Binh],Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Thai Binh,16.0
[MSB Uong Bi] Chuyen Vien Hoach Dinh Tai Chinh _ Kenh Doi Tac Ngan Hang MSB Tai Quang Ninh,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Quang Ninh,16.0
[MSB - Vinh Long] Chuyen Vien Tu Van Tai Chinh Cap Cao | Kenh Lien Ket Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Vinh Long,13.5
[MSB Chau Thanh] Chuyen Vien Hoach Dinh Tai Chinh -  Kenh Lien Ket Ngan Hang Tai An Giang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,An Giang,14.0
[MSB Vinh Phuc] Chuyen Vien Tu Van Giai Phap Tai Chinh - Kenh Lien Ket Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Vinh Phuc,14.0
"[Du An SEABANK] Chuyen Vien Tu Van Tai Chinh _ Kenh Doi Tac Ngan Hang Tai Quan Tan Phu, Ho Chi Minh",Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,16.0
Chuyen Vien Tu Van Tai Chinh - Kenh Bancassurance (Q. Tan Binh),Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,14.0
[MSB Tran Phu] Chuyen Vien Hoach Dinh Tai Chinh _ Kenh Doi Tac Ngan Hang MSB Tai Nam Dinh,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Nam Dinh,16.0
[Quan 11 - HCM] Chuyen Vien Tu Van Bao Hiem Cap Cao - Bancassurance SeABank,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,14.0
[Quan Ha Dong] Chuyen Vien Tu Van Tai Chinh Cap Cao - Kenh Hop Tac Ngan Hang MSB Tai Ha Noi,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Ha Noi,14.0
[MSB Ho Guom/MSB Phan Chu Trinh/MSB Hang Da/ MSB Dong Xuan- Quan Hoan Kiem] Chuyen Vien Hoach Dinh Tai Chinh _ Kenh Doi Tac Ngan Hang MSB Tai Ha Noi,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Ha Noi,16.0
[MSB Van Don] Chuyen Vien Hoach Dinh Tai Chinh _ Kenh Doi Tac Ngan Hang MSB Tai Quang Ninh,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Quang Ninh,16.0
[Quan Ninh Kieu] Chuyen Vien Tu Van Tai Chinh | Kenh Lien Ket Ngan Hang Tai Can Tho,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Can Tho,14.0
[MIANTX] NHAN VIEN AN TOAN - 5S,Cong Ty Co Phan Tap Doan Minh Anh (MIAN GROUP),Thanh Hoa,8.0
[MIANTX] Nhan Vien Truyen Thong Noi Bo,Cong Ty Co Phan Tap Doan Minh Anh (MIAN GROUP),Thanh Hoa,7.5
Chuyen Vien R&D - Nghien Cuu Va Phat Trien Hoc Thuat,CONG TY CO PHAN GIAO DUC JAXTINA,Ha Noi,10.5
Vincom Smart City Tay Mo - Nhan Vien Ban Hang Thoi Trang AMM,Cong Ty Co Phan Tap Doan Minh Anh (MIAN GROUP),Ha Noi,8.15
Nhan Vien Admin Marketing,CONG TY CO PHAN GIAO DUC JAXTINA,Ha Noi,10.0
Hang Bai - Nhan Vien Ban Hang Thoi Trang AMM [MAR],Cong Ty Co Phan Tap Doan Minh Anh (MIAN GROUP),Ha Noi,8.15
NHAN VIEN DIEU PHOI HOC THUAT (ACEDEMIC COORDINATOR),CONG TY CO PHAN GIAO DUC JAXTINA,TP HCM,12.5
[MAKL] Quan Ly Cua Hang (Cua Hang Truong),Cong Ty Co Phan Tap Doan Minh Anh (MIAN GROUP),Nghe An,9.0
NHAN VIEN TELESALES,CONG TY CO PHAN GIAO DUC JAXTINA,TP HCM,9.0
Chuyen Vien Marketing - Ben Cat (Binh Duong),CareerLink's Client,Binh Duong,12.0
TRUONG NHOM TU VAN TUYEN SINH (DIRECT SALES),CONG TY CO PHAN GIAO DUC JAXTINA,Ha Noi,17.5
Nhan Vien Tinh Gia - Pkt Nhom Nhua,Cong Ty CP Eurowindow,Ha Noi,8.0
NHAN VIEN CONTENT MARKETING,CONG TY CO PHAN GIAO DUC JAXTINA,Ha Noi,10.0
Nhan Vien Kinh Doanh Ban Phat Trien - Chi Nhanh Ha Noi,Cong Ty TNHH Yakult Viet Nam,Ha Noi,11.5
VIDEO CONTENT CREATOR,CONG TY CO PHAN GIAO DUC JAXTINA,Ha Noi,10.5
"Ky Su In Kem Han (Ho Tro Phat Trien, Cong Nghe San Xuat)- KCN Quang Minh",CareerLink's Client,Ha Noi,8.5
Nhan Vien Kinh Doanh Hoa Chat Xu Ly Nuoc,Cong Ty TNHH XNK Nam Thai Son Phuong Bac,Ha Noi,14.0
Nhan Vien Content SEO,Cong Ty Co Phan Duoc Pham ECO,TP HCM,12.5
Equipment Technology Engineer (PLC),Cong Ty TNHH Omron Healthcare Manufacturing Viet Nam,Binh Duong,9.5
Truong Phong Kinh Doanh,CONG TY CO PHAN Y HOC VA THAM MY CONG NGHE CAO VE NU,Ha Noi,22.5
Chuyen Vien Cham soc Khach hang [Ocean Edu - Kien Xuong],He Thong Anh Ngu Quoc Te Ocean Edu,Thai Binh,12.0
Sales Admin,Alphanam Group,An Giang,9.5
[Ocean Edu_Tuyen Quang ] Tu Van Vien,He Thong Anh Ngu Quoc Te Ocean Edu,Tuyen Quang,12.0
[Hoa Thanh - Tay Ninh] Nhan Vien Ho Tro Ky Thuat DTDD/Laptop,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Tay Ninh,9.5
Nhan Vien Telesale [Ocean Edu Hoai Duc],He Thong Anh Ngu Quoc Te Ocean Edu,Ha Noi,12.0
[Nguyen Hue - Binh Long - Binh Phuoc] Nhan Vien Ke Toan Ban Hang / Thu Ngan,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Binh Phuoc,9.5
[Phuoc Long - Binh Phuoc] Nhan Vien Ho Tro Ky Thuat DTDD/Laptop,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Binh Phuoc,9.5
Chuyen Vien Cham Soc Khach Hang [Ocean Edu Hoai Duc],He Thong Anh Ngu Quoc Te Ocean Edu,Ha Noi,12.0
Nhan Vien QC [Tieng Anh],Cong ty TNHH Taishodo Viet Nam,Hai Duong,8.0
[Ocean Edu- Vinh Yen 2] Chu Nhiem Lop Anh Ngu,He Thong Anh Ngu Quoc Te Ocean Edu,Vinh Phuc,12.0
"Truong Phong Nhan Su - Tieng Anh (Cai Rang, Can Tho)",CareerLink's Client,Can Tho,45.0
PE Supervisor - KCN Noi Bai,CareerLink's Client,Ha Noi,17.6
Nhan Vien Thiet Ke (Noi That) - Tieng Anh - Binh Thanh,CareerLink's Client,TP HCM,13.5
Chuyen Vien Tuyen Sinh [Ocean Edu - Kien Xuong],He Thong Anh Ngu Quoc Te Ocean Edu,Thai Binh,12.0
Software System Enhancement Engineer - Nam Tu Liem (English),CareerLink's Client,Ha Noi,25.8
Ky Thuat Vien Kiem Tra Lap Dat Mach In Dien Tu (ICT/FCT) - KCN Quang Minh,CareerLink's Client,Ha Noi,8.5
Chuyen Vien Tu Van [Ocean Edu Hoai Duc],He Thong Anh Ngu Quoc Te Ocean Edu,Ha Noi,12.0
Nhan Vien Kinh Doanh [Ocean Edu Hoai Duc],He Thong Anh Ngu Quoc Te Ocean Edu,Ha Noi,12.0
[Ocean Edu- Vinh Yen 2] Quan Ly Lop Hoc Tieng Anh,He Thong Anh Ngu Quoc Te Ocean Edu,Vinh Phuc,12.0
"Pho Phong Quan Ly Chat Luong (Tieng Anh/Nhat) - KCN Quang Minh, Ha Noi",CareerLink's Client,Ha Noi,22.0
Nhan Vien Ky Thuat Vien Thong - Chi nhanh Hung Yen,FPT Telecom,Hung Yen,11.5
NHAN VIEN THU HOI NO - BEN TRE,"HD SAISON FINANCE CO., LTD.",Ben Tre,20.0
Truong Nhom Ban Hang Qua Dien Thoai (San Pham Tai Chinh),FE CREDIT,TP HCM,20.0
[Trang Bang - Tay Ninh] Nhan Vien Ho Tro Ky Thuat DTDD/Laptop,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Tay Ninh,9.5
"Tu Van Vien [Ocean Edu_ Phu Lo, Soc Son ]",He Thong Anh Ngu Quoc Te Ocean Edu,Ha Noi,12.0
"[F.STUDIO - 56/6C PHAN VAN HON, QUAN 12, HO CHI MINH] NHAN VIEN HO TRO KY THUAT SAN PHAM APPLE",Cong Ty Co Phan Ban Le Ky Thuat So FPT,TP HCM,10.0
"Nhan Vien Telesales [Ocean Edu - Vinh Yen 2, Vinh Phuc]",He Thong Anh Ngu Quoc Te Ocean Edu,Vinh Phuc,12.0
Nhan Vien Nghiep Vu Thanh Thao Tieng Nhat (N3),Cong ty Co Phan RELIA Viet Nam,Ha Noi,8.5
"[F.STUDIO - 56/6C PHAN VAN HON, QUAN 12, HO CHI MINH] NHAN VIEN TU VAN BAN HANG SAN PHAM APPLE",Cong Ty Co Phan Ban Le Ky Thuat So FPT,TP HCM,10.0
Chuyen Vien Tu Van [Ocean Edu - Kien Xuong],He Thong Anh Ngu Quoc Te Ocean Edu,Thai Binh,12.0
QUAN LY DAI LY - KHU VUC KHANH HOA,FPT Telecom,Khanh Hoa,21.5
Nhan Vien Admin Kiem Ke Toan Noi Bo (Tieng Anh Hoac Tieng Nhat),CONG TY TNHH QUICK VIET NAM,TP HCM,13.0
Giam Sat Ky Thuat San Xuat - Ben Cat (Tieng Anh thanh thao),CareerLink's Client,Binh Duong,23.4
Nurse,Cong Ty TNHH Omron Healthcare Manufacturing Viet Nam,Binh Duong,9.5
CONG NHAN LDPT - CONG NHAN SAN XUAT (NAM/ NU),Cong Ty TNHH Haosheng Vina,Ba Ria - Vung Tau,9.25
Giam Sat Thiet Ke (Noi That) - Tieng Anh - Binh Thanh,CareerLink's Client,TP HCM,17.5
[TAN CHAU - TAY NINH] NHAN VIEN KE TOAN BAN HANG/THU NGAN,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Tay Ninh,8.0
"[Ocean Edu_Cam Khe, Phu Tho] Nhan Vien Telesales",He Thong Anh Ngu Quoc Te Ocean Edu,Phu Tho,12.0
HCM - Quan Ly Cua Hang - Nhan hang Havaianas,CONG TY CO PHAN MAISON RETAIL MANAGEMENT INTERNATIONAL,TP HCM,11.0
[OCEAN EDU - Ninh Binh 2] Chuyen Vien Telesale,He Thong Anh Ngu Quoc Te Ocean Edu,Ninh Binh,12.0
IT Software Supervisor (14-18mil),Cong Ty TNHH Omron Healthcare Manufacturing Viet Nam,Binh Duong,16.0
NHAN VIEN KINH DOANH DICH VU VIEN THONG KHANH HOA,FPT Telecom,Khanh Hoa,16.0
NHAN VIEN KY THUAT HA TANG VIEN THONG NHA TRANG KHANH HOA,FPT Telecom,Khanh Hoa,11.0
[Hoa Thanh - Tay Ninh] Nhan Vien Ke Toan Ban Hang / Thu Ngan,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Tay Ninh,9.5
"Nhan Vien Kinh Doanh [OCEAN EDU - Giao Thuy, Nam Dinh]",He Thong Anh Ngu Quoc Te Ocean Edu,Nam Dinh,12.0
[Huyen Tan Chau - Tay Ninh] Nhan Vien Ho Tro Ky Thuat DTDD/LAPTOP,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Tay Ninh,9.5
[Binh Long - Binh Phuoc] Nhan Vien Ho Tro Ky Thuat DTDD/LAPTOP,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Binh Phuoc,9.5
Nhan Vien Tuyen Sinh  [Ocean Edu Hoai Duc],He Thong Anh Ngu Quoc Te Ocean Edu,Ha Noi,12.0
[Ocean Edu_Tuyen Quang ] Chuyen Vien Tuyen Sinh,He Thong Anh Ngu Quoc Te Ocean Edu,Tuyen Quang,12.0
Chuyen Vien Kinh Doanh B2B (Giao duc) - HN,CareerLink's Client,Ha Noi,9.0
NHAN VIEN THU HOI NO TRUC TIEP TAI BINH PHUOC,"HD SAISON FINANCE CO., LTD.",Binh Phuoc,11.0
Giam Sat Bao Tri Khuon / May Ep Nhua - Ben Cat (Tieng Anh thanh thao),CareerLink's Client,Binh Duong,21.1
Nhan Vien Kinh Doanh Thiet Bi Kiem Tra Chat Ban Dan (Tieng Nhat),CareerLink's Client,Ha Noi,20.0
Nhan Vien Ban Hang Qua Dien Thoai Mang Tin Dung,FE CREDIT,TP HCM,12.5
Nhan Vien Social Content,Cong Ty Co Phan Duoc Pham ECO,TP HCM,14.5
Truong Phong Kinh Doanh,Ecozen International JSC,Ha Noi,22.5
"[F.STUDIO - 489 HUYNH TAN PHAT, QUAN 7, HO CHI MINH] NHAN VIEN TU VAN BAN HANG SAN PHAM APPLE",Cong Ty Co Phan Ban Le Ky Thuat So FPT,TP HCM,10.0
Chuyen Vien Le Tan,CONG TY CO PHAN PHAT TRIEN BDS EMERALD _ DAT XANH MIEN TRUNG,Quang Binh,6.0
Chuyen Vien/Truong Nhom Marketing,CONG TY TNHH ID DECOR,TP HCM,25.0
Nhan Vien Truc Hotline - Team Hotel - Thu Viec 100% Luong,Cong ty Co phan Tap doan Vietstar,TP HCM,9.0
[Phu Giao - Binh Duong] - Nhan Vien Ke Toan Ban Hang / Thu Ngan,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Binh Duong,9.5
Nhan Vien Kinh Doanh Xuat Khau,Cong Ty TNHH XNK Nam Thai Son Phuong Bac,Hai Duong,32.5
"[NGA TU GO DAU - THU DAU MOT, BINH DUONG] NHAN VIEN HO TRO KY THUAT DTDD/LAPTOP",Cong Ty Co Phan Ban Le Ky Thuat So FPT,Binh Duong,9.5
Truong Phong Quan Ly Chat Luong (QC),Cong Ty TNHH XNK Nam Thai Son Phuong Bac,Hai Duong,22.5
Nhan Vien Kinh Doanh B2B,Cong Ty TNHH XNK Nam Thai Son Phuong Bac,Ha Noi,30.0
Nhan Vien Giao Nhan,Cong Ty Co Phan Ban Le Ky Thuat So FPT,TP HCM,8.5
[Tan Chau - An Giang] Nhan Vien Ke Toan Ban Hang/Thu Ngan,Cong Ty Co Phan Ban Le Ky Thuat So FPT,An Giang,9.5
[SHOP MOI PHONG DIEN - CAN THO] NHAN VIEN QUAN LY KHO,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Can Tho,9.5
[SHOP MOI PHONG DIEN - CAN THO] NHAN VIEN KE TOAN BAN HANG/THU NGAN,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Can Tho,9.5
CHUYEN VIEN  QUAN LY MANG LUOI TONG HOP,Cong Ty TNHH MTV Chuyen Phat Nhanh Thuan Phong - CN TP.HCM,TP HCM,9.5
[SHOP MOI PHONG DIEN - CAN THO] NHAN VIEN HO TRO KY THUAT DTDD/LAPTOP,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Can Tho,9.5
Vung Tau - Nhan vien Ban hang (Nhan Gigi),CONG TY CO PHAN MAISON RETAIL MANAGEMENT INTERNATIONAL,Ba Ria - Vung Tau,6.0
TRO LY TIENG TRUNG,Cong Ty TNHH MTV Chuyen Phat Nhanh Thuan Phong - CN TP.HCM,TP HCM,12.5
Nhan Vien Tu Van Online/Telesales (Tham My Vien),CONG TY CO PHAN KHO THI SKINCARE & CLINIC,TP HCM,13.5
WAREHOUSE SENIOR MANAGER - CONG TY LOGISTICS NHAT BAN - BAC NINH (~60 TRIEU),Cong Ty Phat Trien Nhan Luc HRVALU,Bac Ninh,1289732.4
CHUYEN VIEN CONTENT,CONG TY CO PHAN KHO THI SKINCARE & CLINIC,TP HCM,12.5
Nhan Vien Cham Soc Khach Hang - Tieng Nhat - Ha Nam (600 - 800 Usd),Khach hang cua Cong Ty Phat Trien Nhan Luc HRVALU,Ha Nam,16.4
[Duong Minh Chau - Tay Ninh] Nhan Vien Ke Toan Ban Hang/ Thu Ngan,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Tay Ninh,9.5
[Trang Bang - Tay Ninh] Nhan Vien Ke Toan Ban Hang / Thu Ngan,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Tay Ninh,9.5
[TT Go Dau - Tay Ninh] Nhan Vien Ho Tro Ky Thuat DTDD/LAPTOP,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Tay Ninh,9.5
[Huyen Go Dau - Tay Ninh] Nhan Vien Ke Toan Ban Hang / Thu Ngan,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Tay Ninh,9.5
[TAN CHAU - TAY NINH] NHAN VIEN TU VAN BAN HANG,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Tay Ninh,9.5
[Go Dau - Tay Ninh] Nhan Vien Tu Van Ban Hang,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Tay Ninh,9.5
[Tan Phuoc Khanh - Tan Uyen - Binh Duong] Nhan Vien Ho Tro Ky Thuat DTDD/LAPTOP,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Binh Duong,9.5
Ky Thuat Vien Sua Chua Dien Thoai - Nam Dinh,CONG TY OPPO VIET NAM,Nam Dinh,7.0
[TX. Ben Cat - Binh Duong] Nhan Vien Ho Tro Ky Thuat DTDD/LAPTOP Shop Sap Khai Truong,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Binh Duong,9.5
