name,company,location,average_salary
Tho Han- Tai Tay Ninh,Cong Ty TNHH Tapioca Viet Nam,Tay Ninh,8.5
Nhan Vien Ky Thuat Bao Tri (Vung Tau),Cong Ty TNHH CBRE (Viet Nam),Ba Ria - Vung Tau,8.0
HCM - Sony - Nhan Vien Ban Hang (Cac Quan Huyen),Talentnet Corporation (Cong Ty CP Ket Noi Nhan Tai),TP HCM,8.5
Nhan Vien Thu Kho - Di Lam Sau Tet Tai Nha Trang- Khanh Hoa,Cong Ty Co Phan Xay Lap Vat Tu Ky Thuat,Khanh Hoa,10.5
Lao Dong Pho Thong Lam Viec Tai Nhat Ban,Cong Ty TNHH Nhan Luc Mirai,Nuoc ngoai,35.0
Giao Vien - Binh Thanh / Quan 9,Cong Ty TNHH Giao Duc Cau Vong,TP HCM,18.5
Nhan Vien Thu Hoi No Thi Truong - Mekong,Cong ty Tai Chinh TNHH Ngan Hang Viet Nam Thinh Vuong SMBC,An Giang,17.5
Nhan Vien Thu Hoi No Thi Truong - Mekong,Cong ty Tai Chinh TNHH Ngan Hang Viet Nam Thinh Vuong SMBC,Bac Lieu,17.5
Nhan Vien Thu Hoi No Thi Truong - Mekong,Cong ty Tai Chinh TNHH Ngan Hang Viet Nam Thinh Vuong SMBC,Ca Mau,17.5
Nhan Vien Thu Hoi No Thi Truong - Mekong,Cong ty Tai Chinh TNHH Ngan Hang Viet Nam Thinh Vuong SMBC,Kien Giang,17.5
Nhan Vien Thu Hoi No Thi Truong - Mekong,Cong ty Tai Chinh TNHH Ngan Hang Viet Nam Thinh Vuong SMBC,Soc Trang,17.5
Phien Dich Tieng Nhat (Phong Ke Toan),Cong Ty TNHH Sai Gon Stec,Binh Duong,12.5
Ky Thuat Vien Bao Tri Dien - Nghe An - Di Lam Ngay,Cong Ty Co Phan Sua TH,Ha Tinh,8.5
Ky Thuat Vien Bao Tri Dien - Nghe An - Di Lam Ngay,Cong Ty Co Phan Sua TH,Nghe An,8.5
Nhan Vien Thu Mua / Cai Gou Guan Li Shi ,CONG TY TNHH TSRC (VIETNAM),Binh Duong,21.0
Sale Admin - Luong Tu 10Tr,Cong Ty Co Phan Cong Nghiep Va Thuong Mai Cuong Thinh,TP HCM,12.5
Nhan Vien Ke Toan - Di Lam Ngay,Cong Ty TNHH SX TM Xnk Jia Lina,Long An,8.5
Nhan Vien Tu Van Bao Hiem Suc Khoe (Khong Yeu Cau Kinh Nghiem),Cong ty Tai Chinh TNHH Ngan Hang Viet Nam Thinh Vuong SMBC,TP HCM,17.5
Chuyen Vien Truyen Thong - PR Executive,Cong Ty Co Phan Vpmilk,TP HCM,15.0
Nhan Vien SEO Marketing (Benh Vien Quoc Te Dna),Cong Ty Co Phan Benh Vien Da Khoa Quoc Te Dna,TP HCM,16.0
Nhan Vien Kiem Tra Gia,Cong Ty CP Duoc Pham Pharmacity,TP HCM,8.0
Unilever - Nhan Vien Giup Viec Phong Thi Nghiem,Talentnet Corporation (Cong Ty CP Ket Noi Nhan Tai),TP HCM,7.5
Chuyen Vien Tuyen Dung (Mass Recruitment),Cong Ty Co Phan Misa,TP HCM,12.5
Nhan Vien Ban Hang - Thu Ngan [Bac Lieu],Cong Ty Co Phan Tap Doan Thai Tuan,Bac Lieu,8.0
Ke Toan Tong Hop,Cong Ty Co Phan Xay Lap Dien Luc 1,Ha Noi,10.5
Chuyen Vien Tai Chinh - Ke Toan,Cong Ty Co Phan Tap Doan Anh Vinh,Dong Nai,14.0
Quan Ly Trinh Duoc Vien Kenh OTC,Cong Ty TNHH Thuong Mai Y Phuc,Binh Thuan,17.5
Quan Ly Trinh Duoc Vien Kenh OTC,Cong Ty TNHH Thuong Mai Y Phuc,Binh Dinh,17.5
Quan Ly Trinh Duoc Vien Kenh OTC,Cong Ty TNHH Thuong Mai Y Phuc,Khanh Hoa,17.5
Quan Ly Trinh Duoc Vien Kenh OTC,Cong Ty TNHH Thuong Mai Y Phuc,Phu Yen,17.5
Quan Ly Trinh Duoc Vien Kenh OTC,Cong Ty TNHH Thuong Mai Y Phuc,Quang Ngai,17.5
Chuyen Vien Cong Nghe Thong Tin - IT,Cong Ty Co Phan Bao Bi Bien Hoa,Dong Nai,17.5
Tro Ly Giam Doc,Cong Ty TNHH Polytex Far Eastern (Viet Nam),Binh Duong,16.0
"Ho Ly, Dieu Duong Lam Viec Tai Nhat Ban",Cong Ty TNHH Nhan Luc Mirai,Nuoc ngoai,35.0
Nhan Vien Cham Soc Khach Hang (Tong Dai 247),Mcredit - Cong ty tai chinh TNHH MB Shinsei,Ha Noi,12.5
Chuyen Vien Quan Ly Khach Hang Cap Cao - Life Portfolio Manager,Cong Ty TNHH BHNT Sun Life Viet Nam - De La Sol,Ha Noi,27.0
Nhan Vien Thiet Ke,Cong Ty Co Phan Truyen Thong & Du Lich Phi,Ha Noi,8.5
Lai Xe O To - Bang Lai Dau D,Cong Ty CP DT Avi,TP HCM,9.5
[Quang Nam] - Giam Sat Kinh Doanh Kenh GT,Cong Ty Co Phan Mondelez Kinh Do Viet Nam,Quang Nam,19.0
Nhan Vien Ban Hang Thoi Trang The Thao - Supersports,Cong Ty TNHH Mot Thanh Vien Thuong Mai Thoi Trang Tong Hop,Ha Noi,8.5
Nhan Vien Ban Hang Thoi Trang The Thao - Supersports,Cong Ty TNHH Mot Thanh Vien Thuong Mai Thoi Trang Tong Hop,TP HCM,8.5
Trinh Duoc Vien (Khu Vuc Mekong),Cong Ty TNHH Merap Trading,An Giang,16.0
Trinh Duoc Vien (Khu Vuc Mekong),Cong Ty TNHH Merap Trading,Ca Mau,16.0
Trinh Duoc Vien (Khu Vuc Mekong),Cong Ty TNHH Merap Trading,Long An,16.0
Trinh Duoc Vien (Khu Vuc Mekong),Cong Ty TNHH Merap Trading,Soc Trang,16.0
Trinh Duoc Vien (Khu Vuc Mekong),Cong Ty TNHH Merap Trading,Vinh Long,16.0
Trinh Duoc Vien (Cac Tinh Mien Trung),Cong Ty TNHH Merap Trading,Binh Thuan,16.0
Trinh Duoc Vien (Cac Tinh Mien Trung),Cong Ty TNHH Merap Trading,Kon Tum,16.0
Trinh Duoc Vien (Cac Tinh Mien Trung),Cong Ty TNHH Merap Trading,Quang Binh,16.0
Trinh Duoc Vien (Cac Tinh Mien Trung),Cong Ty TNHH Merap Trading,Quang Tri,16.0
Trinh Duoc Vien (Cac Tinh Mien Trung),Cong Ty TNHH Merap Trading,Dak Lak,16.0
Trinh Duoc Vien (Cac Tinh Mien Bac),Cong Ty TNHH Merap Trading,Bac Giang,16.0
Trinh Duoc Vien (Cac Tinh Mien Bac),Cong Ty TNHH Merap Trading,Nam Dinh,16.0
Trinh Duoc Vien (Cac Tinh Mien Bac),Cong Ty TNHH Merap Trading,Phu Tho,16.0
Trinh Duoc Vien (Cac Tinh Mien Bac),Cong Ty TNHH Merap Trading,Thanh Hoa,16.0
Trinh Duoc Vien (Cac Tinh Mien Bac),Cong Ty TNHH Merap Trading,Tuyen Quang,16.0
Vinbus - Tai Xe Xe Buyt Dien Tai Ha Noi (Di Lam Ngay),Cong Ty TNHH Dich Vu Van Tai Sinh Thai Vinbus,Ha Noi,13.5
Nhan Vien Ky Thuat Toa Nha - Di Lam Ngay,Cong Ty TNHH Mot Thanh Vien Dich Vu Tasco,Hai Phong,9.5
[HCM] Nhan Vien Truc Tong Dai The Pizza Company - Part Time,CONG TY CP PIZZA NGON,TP HCM,2.5
Tro Ly Phien Dich Tieng Trung,Cong Ty TNHH Tribeco Binh Duong,Binh Duong,12.5
Nhan Vien Quan Ly Noi Tru (Chi Truc Ca Toi),Truong Trung Hoc Co So Va Trung Hoc Pho Thong Pham Ngu Lao,TP HCM,6.0
Ky Thuat Vien Cong Nghe Thong Tin Onsite Tai HCM Va Ha Noi,Cong Ty TNHH Mot Thanh Vien Dich Vu Ky Thuat Chuyen Nghiep,Ha Noi,10.5
Ky Thuat Vien Cong Nghe Thong Tin Onsite Tai HCM Va Ha Noi,Cong Ty TNHH Mot Thanh Vien Dich Vu Ky Thuat Chuyen Nghiep,TP HCM,10.5
Nhan Vien HSE,Chi Nhanh Cong Ty CP Tan Phu Viet Nam,Dong Nai,10.0
Nhan Vien Cuu Ho / Lifeguard,Cong Ty TNHH Delta - Valley Binh Thuan,Ba Ria - Vung Tau,8.5
Bac Si Gay Me Hoi Suc,Cong Ty Co Phan Benh Vien Phu San Quoc Te Sai Gon,TP HCM,30.0
Quan Ly Nha Hang - Kpub Hue,Cong Ty CP TM DV Cong Vang,Thua Thien Hue,11.5
Nhan Vien Kinh Doanh Giao Hang Tan Nha Tai Phu Tho / Nam Dinh,Cong Ty TNHH Yakult Viet Nam,Nam Dinh,11.5
Nhan Vien Kinh Doanh Giao Hang Tan Nha Tai Phu Tho / Nam Dinh,Cong Ty TNHH Yakult Viet Nam,Phu Tho,11.5
Bac Si Noi (Benh Vien Dna Quan 5),Cong Ty Co Phan Benh Vien Da Khoa Quoc Te Dna,TP HCM,25.0
Bep Chinh Nhat,Cong Ty CP TM DV Cong Vang,TP HCM,8.0
Nhan Vien Giao Hang Bang Xe May,Cong Ty Co Phan Xuat Nhap Khau Toan Thang Food,Ha Noi,10.0
"Giao Vien Mam Non - Tai Quan 7, Quan Binh Tan",Cong Ty CP DT Pt Giao Duc Quoc Te Hoang Gia,TP HCM,10.0
Truong Vung Marketing Thi Truong Campuchia,Cong Ty Co Phan Phan Bon Binh Dien,TP HCM,25.0
"Giao Dich Vien - Khu Vuc Vinh Phuc, Bac Ninh, Bac Giang",Ngan Hang TMCP Dong Nam A (Seabank),Bac Giang,20.0
"Giao Dich Vien - Khu Vuc Vinh Phuc, Bac Ninh, Bac Giang",Ngan Hang TMCP Dong Nam A (Seabank),Bac Ninh,20.0
"Giao Dich Vien - Khu Vuc Vinh Phuc, Bac Ninh, Bac Giang",Ngan Hang TMCP Dong Nam A (Seabank),Vinh Phuc,20.0
Nhan Vien Dich Vu Khach Hang Tai Da Nang - Hop Dong 6 Thang,Cong Ty TNHH Bao Hiem Nhan Tho Generali Viet Nam,Da Nang,9.0
Nhan Vien Ban Hang - Lam Thoi Vu Tet,Cong Ty TNHH Thoi Trang Anh Son A&s,Dong Nai,6.5
Nhan Vien Ky Thuat San Xuat (IE) - Ky Su Co Khi,Cong Ty TNHH Thuy My Tu Viet Nam,Binh Duong,15.0
Nhan Vien Tu Van - Thu Ngan Khong Kinh Nghiem,Linh Kien Quang Vinh,Ha Noi,10.0
Dau Bep,Cong Ty Ajinomoto Viet Nam,Ha Noi,12.5
Nhan Vien Cham Soc Cay Xanh (Canh Quan Chung Cu),Cong Ty Co Phan Monarch,TP HCM,6.5
Giam Doc Cong Ty,Cong Ty CP XD Va TM Sai Gon 9,Bac Lieu,22.5
Truong Nhom Tiep Thi Truc Tiep (Thu Nhap Tren 10Tr),Cong Ty TNHH Wall Street English,TP HCM,12.5
Quan Ly Dich Vu Am Thuc - Lam Viec Tai Nha May Nestle Hung Yen,Cong Ty TNHH P.Dussmann Viet Nam,Hung Yen,12.5
Trinh Duoc Vien (Benh Vien Quoc Te Dna),Cong Ty Co Phan Benh Vien Da Khoa Quoc Te Dna,TP HCM,10.0
Nhan Vien Ban Hang Thi Truong - Tay Ninh,Abbott Viet Nam,Tay Ninh,12.5
Ke Toan Kho Kiem Ho Tro Tiec Catering,Cong Ty TNHH An Uong Pha Anh Rang Chieu,TP HCM,9.0
Tro Ly Tieng Trung - Di Lam Ngay,Cong Ty TNHH Xay Dung & Thiet Ke Noi That Dich Vu Thuong Mai ECT,Binh Duong,13.5
Quan Doc Xuong Co Khi - Di Lam Sau Tet,Cong Ty Co Phan Vinh Phu,Binh Duong,25.0
Vinhomes - Nhan Vien Ky Thuat Toa Nha,Cong ty Co Phan Vinhomes,Ha Noi,10.5
Nhan Vien Ke Toan - Da Nang,Cong Ty TNHH MTV Dai Moc Xanh,Da Nang,8.0
"Nu Ke Toan Noi Bo - Biet Tieng Trung - Lam Viec Tai Tan Uyen, Binh Duong",Cong Ty TNHH Freecode (Viet Nam),Binh Duong,16.0
Lao Dong Lam Viec Tai Nhat Ban,Cong Ty TNHH Nhan Luc Mirai,Nuoc ngoai,35.0
Internet / Online Marketing Executive,Cong Ty Co Phan May Cong Cu Va Phu Tung Vina,TP HCM,11.0
Nhan Vien Ban Hang Vat Tu Nong Nghiep,Cong Ty Co Phan Tap Doan Loc Troi,Binh Phuoc,10.5
Nhan Vien Ban Hang Vat Tu Nong Nghiep,Cong Ty Co Phan Tap Doan Loc Troi,Binh Thuan,10.5
Nhan Vien Ban Hang Vat Tu Nong Nghiep,Cong Ty Co Phan Tap Doan Loc Troi,Binh Dinh,10.5
Nhan Vien Ban Hang Vat Tu Nong Nghiep,Cong Ty Co Phan Tap Doan Loc Troi,Kien Giang,10.5
Nhan Vien Ban Hang Vat Tu Nong Nghiep,Cong Ty Co Phan Tap Doan Loc Troi,Dong Nai,10.5
Nhan Vien Thiet Ke Co Khi,Cong Ty TNHH Thuy My Tu Viet Nam,Binh Duong,21.0
Ky Thuat Vien Chan Doan Hinh Anh,Cong Ty Co Phan Benh Vien Emcas,TP HCM,14.0
"Phu Bep Tai Gusto Thai - Hoan Kiem, Hn",Nha Hang Gusto Thai - Cong Ty TNHH Kinh Doanh Dich Vu Thuong Mai Hpb,Ha Noi,8.5
Nhan Vien Phu Kho Quan 12 (HCM),Cong ty Co Phan Tap Doan Dekko,TP HCM,7.0
Nhan Vien Trien Khai Ky Thuat (Cad Kien Truc - Noi That),Cong Ty Co Phan Xhome Hai Phong,Hai Phong,12.5
"Chuyen Vien Khach Hang Ca Nhan - Khu Vuc Bac Ninh, Hai Phong, Vinh Phuc",Ngan Hang TMCP Dong Nam A (Seabank),Bac Ninh,19.0
"Chuyen Vien Khach Hang Ca Nhan - Khu Vuc Bac Ninh, Hai Phong, Vinh Phuc",Ngan Hang TMCP Dong Nam A (Seabank),Hai Phong,19.0
"Chuyen Vien Khach Hang Ca Nhan - Khu Vuc Bac Ninh, Hai Phong, Vinh Phuc",Ngan Hang TMCP Dong Nam A (Seabank),Vinh Phuc,19.0
Truong Nhom Giao Dich Vien / Kiem Soat Vien - Khu Vuc Ha Noi,Ngan Hang TMCP Dong Nam A (Seabank),Ha Noi,28.5
Seabank - Chuyen Vien Khach Hang Ca Nhan - Khu vuc Ha Noi,Ngan Hang TMCP Dong Nam A (Seabank),Ha Noi,19.0
Seabank - Chuyen Vien Khach Hang Ca Nhan - Khu vuc Ha Noi,Ngan Hang TMCP Dong Nam A (Seabank),Bac Giang,19.0
Seabank - Chuyen Vien Khach Hang Ca Nhan - Khu vuc Ha Noi,Ngan Hang TMCP Dong Nam A (Seabank),Bac Ninh,19.0
Seabank - Chuyen Vien Khach Hang Ca Nhan - Khu vuc Ha Noi,Ngan Hang TMCP Dong Nam A (Seabank),Hung Yen,19.0
"Nhan Vien Tu Van Tuyen Sinh (Linh Vuc Xuat Khau Lao Dong, Du Hoc)",Cong Ty Co Phan Dau Tu Va Cung Ung Nhan Luc Quoc Te Trang An,Ha Noi,17.5
Thu Ngan Nha Hang Boomerang - Quan 1,Cong Ty TNHH Vietcomindo,TP HCM,7.0
[HCM ]- Kimberly Clark - Nhan Vien Ban Hang Kenh GT,Talentnet Corporation (Cong Ty CP Ket Noi Nhan Tai),TP HCM,8.5
"Vincom - Nhan Vien Tap Vu, Ve Sinh Tai Trung Tam Thuong Mai  (Mien Bac)",Cong Ty Co Phan Vincom Retail,Ha Noi,8.5
"Vincom - Nhan Vien Tap Vu, Ve Sinh Tai Trung Tam Thuong Mai  (Mien Bac)",Cong Ty Co Phan Vincom Retail,Ha Giang,8.5
"Vincom - Nhan Vien Tap Vu, Ve Sinh Tai Trung Tam Thuong Mai  (Mien Bac)",Cong Ty Co Phan Vincom Retail,Hai Phong,8.5
"Vincom - Nhan Vien Tap Vu, Ve Sinh Tai Trung Tam Thuong Mai  (Mien Bac)",Cong Ty Co Phan Vincom Retail,Phu Tho,8.5
"Vincom - Nhan Vien Tap Vu, Ve Sinh Tai Trung Tam Thuong Mai  (Mien Bac)",Cong Ty Co Phan Vincom Retail,Dien Bien,8.5
Vincom - Nhan Vien Bao Ve Tai Trung Tam Thuong Mai (Mb),Cong Ty Co Phan Vincom Retail,Ha Noi,8.5
Vincom - Nhan Vien Bao Ve Tai Trung Tam Thuong Mai (Mb),Cong Ty Co Phan Vincom Retail,Hai Phong,8.5
Vincom - Nhan Vien Bao Ve Tai Trung Tam Thuong Mai (Mb),Cong Ty Co Phan Vincom Retail,Lang Son,8.5
Vincom - Nhan Vien Bao Ve Tai Trung Tam Thuong Mai (Mb),Cong Ty Co Phan Vincom Retail,Phu Tho,8.5
Vincom - Nhan Vien Bao Ve Tai Trung Tam Thuong Mai (Mb),Cong Ty Co Phan Vincom Retail,Yen Bai,8.5
Bac Si San Phu Khoa,Cong Ty Co Phan Benh Vien Phu San Quoc Te Sai Gon,TP HCM,32.5
Chuyen Vien Kinh Doanh,Cong Ty TNHH Dreamer Viet Nam,TP HCM,12.5
Collection Admin And Support,Cong Ty Co Phan Kredivo Viet Nam,TP HCM,12.5
Nhan Vien Ke Toan Tong Hop,Cong Ty CP Soi Viet Tri,Binh Duong,13.5
Phu Bep,Cong Ty CP TM DV Cong Vang,TP HCM,8.0
Chuyen Vien Quan He Nha Dau Tu,Cong Ty Co Phan Soi The Ky,TP HCM,15.0
Chuyen Vien Quan He Nha Dau Tu,Cong Ty Co Phan Soi The Ky,Tay Ninh,15.0
Sales Executive,Cong Ty Tnhh Jungle Life Group,TP HCM,8.5
Ke Toan Noi Bo - Di Lam Ngay,Cong Ty TNHH An Phu Linh,Hai Duong,8.5
[Hai Phong] Nhan Vien Part-Time Cua Hang Moi,Cong Ty TNHH Jollibee Viet Nam,Hai Phong,2.0
Pho Phong Kinh Doanh,Cong Ty Co Phan Duoc Pham 2 / 9,TP HCM,15.0
Tu Van Tuyen Sinh - Khong Can Kinh Nghiem :,Cong Ty TNHH Dao Tao Va Dich Vu Minh Khang,TP HCM,7.0
[Dong Nai] Duoc Si Ban Hang - Khong Yeu Cau Kinh Nghiem,Cong Ty CP Duoc Pham Pharmacity,Dong Nai,8.5
Nhan Vien Thiet Ke Thoi Trang,Cong Ty TNHH May Theu Giay An Phuoc,TP HCM,15.0
Giam Doc Phong Xu Ly No O To Mien Bac,Ngan Hang TMCP Quoc Te Viet Nam (VIB),Ha Noi,35.0
"Chuyen Vien Kinh Doanh Tai Chinh Dau Tu (Thanh Hoa, Nghe An)",Ngan Hang TMCP Quoc Te Viet Nam (VIB),Nghe An,22.0
"Chuyen Vien Kinh Doanh Tai Chinh Dau Tu (Thanh Hoa, Nghe An)",Ngan Hang TMCP Quoc Te Viet Nam (VIB),Thanh Hoa,22.0
Ky Su Xay Dung Cau Duong / Thuy Loi,Cong Ty TNHH Xay Dung-Thuong Mai-Dich Vu Tin Nghia Xuyen Moc,Ba Ria - Vung Tau,12.5
Nhan Vien Nghien Cuu Phoi Lieu,Cong Ty Co Phan Nong Duoc Hai,Long An,7.5
Vung Tau - Nam Nhan Vien Ban Hang Kiem Thu Ngan Cua Hang Mlb Ba Cu,Cong Ty Co Phan Maison Retail Management International,Ba Ria - Vung Tau,6.0
Truong Phong Thiet Ke - Ky Thuat He Thong Pccc,CONG TY CO PHAN SCT HOLDING,Binh Duong,30.0
Quan Ly Nhom (Teamlead) Lam Viec Tai Hai Phong,Cong Ty Luat TNHH Brandco,Hai Phong,12.5
Nhan Vien Kho Duoc Sy Tai Can Giuoc Long An,Cong ty Co Phan Vacxin Viet Nam,Long An,10.0
Nhan Vien Ban Hang Kv HCM (Nhan Viec Ngay),Cong Ty CP Bong Bach Tuyet,TP HCM,7.5
Nhan Vien Kiem Soat Chat Luong - Tap Doan Phap,Cong Ty TNHH Camso Viet Nam,Binh Duong,9.0
"Nhan Vien Kinh Doanh - Tai Gia Lam, Ha Noi (Co The Di Lam Truoc Hoac Sau Tet)",Cong Ty Co Phan Inox Tan Dat,Ha Noi,15.0
"Giao Vien / Tro Giang Tieng Anh (Popodoo Smart English Chi Nhanh Phuoc Long, Binh Phuoc)",Cong Ty TNHH MTV Giao Duc Thanh Giang,Binh Phuoc,14.5
Nhan Vien Tu Van Tuyen Sinh - Ila Ha Noi,Cong Ty TNHH Ila Viet Nam,Ha Noi,11.0
Chuyen Vien Kiem Soat Noi Bo,Cong Ty Co Phan Tap Doan Deo Ca,TP HCM,20.0
Nhan Vien Van Hanh May San Xuat - Khau Pha Che Siro (Lam Viec Theo 3 Ca) - Ha Noi,Cong Ty TNHH Nuoc Giai Khat Coca-Cola Viet Nam,Ha Noi,8.5
Nhan Vien Van Hanh San Xuat - Ha Noi,Cong Ty TNHH Nuoc Giai Khat Coca-Cola Viet Nam,Ha Noi,8.5
Chuyen Vien Marketing Lam Viec Tai Kieu Ky- Gia Lam - Ha Noi,Cong Ty Co Phan Inox Tan Dat,Ha Noi,22.5
Nhan Vien Tu Van Tuyen Sinh [Ila Ha Noi],Cong Ty TNHH Ila Viet Nam,Ha Noi,11.0
Vinhomes - Chuyen Vien Kiem Soat Chat Luong (Cong Truong),Cong ty Co Phan Vinhomes,Ha Noi,25.0
Vinhomes - Chuyen Vien Kiem Soat Chat Luong (Cong Truong),Cong ty Co Phan Vinhomes,Hung Yen,25.0
Giam Sat Ban Hang - Ha Noi (Thoi Vu 8 Thang),Cong Ty TNHH Nuoc Giai Khat Coca-Cola Viet Nam,Ha Noi,17.5
Nhan Vien Kiem Soat Chat Luong (Lam Theo Ca 8 Tieng),Cong Ty TNHH Nuoc Giai Khat Coca-Cola Viet Nam,Ha Noi,9.5
Giao Vien Day Tin Hoc Van Phong (Co The Nhan Viec Sau Tet),Cong ty TNHH Tu van & Dao Tao Dai Duong,TP HCM,12.0
Nhan Vien Kiem Thu Phan Mem - Tp.HCM,Cong Ty CP Dich Vu Kim My,TP HCM,12.5
Nhan Vien Van Phong Biet Tieng Trung - Quan 9,Cong Ty Tnhh Dich Vu Thuong Mai Va Xuat Nhap Khau Viet Anh,TP HCM,9.5
Giao Dich Vien - Vinh Long (Tra On),Ngan Hang Thuong Mai Co Phan Kien Long,Vinh Long,7.5
Truong Nhom Chat Luong,Cong Ty TNHH AAC Technologies Viet Nam,Bac Ninh,30.0
Nhan Vien Ho Tro Kinh Doanh Toan Quoc - Di Lam Sau Tet,Home Credit Viet Nam,Ha Noi,31.0
Nhan Vien Ho Tro Kinh Doanh Toan Quoc - Di Lam Sau Tet,Home Credit Viet Nam,TP HCM,31.0
Nhan Vien Ho Tro Kinh Doanh Toan Quoc - Di Lam Sau Tet,Home Credit Viet Nam,Binh Duong,31.0
Nhan Vien Ho Tro Kinh Doanh Toan Quoc - Di Lam Sau Tet,Home Credit Viet Nam,Can Tho,31.0
Nhan Vien Ho Tro Kinh Doanh Toan Quoc - Di Lam Sau Tet,Home Credit Viet Nam,Thua Thien Hue,31.0
Ha Noi - Le Tan (Chi Tuyen Nu) - Lam Tu T2 - T6,Cong Ty Co Phan Maison Retail Management International,Ha Noi,7.5
Ke Toan Truong,Cong Ty Co Phan Quoc Te Tavina,TP HCM,25.0
Chuyen Vien Xu Ly No Qua Dien Thoai Khu Vuc Ha Noi.,Cong Ty Tai Chinh TNHH Ngan Hang Viet Nam Thinh Vuong SMBC,Ha Noi,17.5
Cong Tac Vien Nhan Su (Lam Fulltime T2 - T6) Di Lam Ngay Sau Tet,Cong Ty Co Phan Kinh Doanh F88,TP HCM,5.5
Ke Toan Tong Hop,Cong Ty CP Gach Op Lat Hoa Binh Minh,Lam Dong,9.0
Quan Ly Tinh - Mien Dong,Cong Ty TNHH Duoc Pham A Au,Ba Ria - Vung Tau,20.0
Quan Ly Tinh - Mien Dong,Cong Ty TNHH Duoc Pham A Au,Binh Duong,20.0
Quan Ly Tinh - Mien Dong,Cong Ty TNHH Duoc Pham A Au,Binh Thuan,20.0
Quan Ly Tinh - Mien Dong,Cong Ty TNHH Duoc Pham A Au,Tay Ninh,20.0
Quan Ly Tinh - Mien Dong,Cong Ty TNHH Duoc Pham A Au,Dong Nai,20.0
Nhan Vien Phien Dich Tieng Trung Biet Ke Toan,Cong Ty TNHH Xuat Nhap Khau Trung Tin Phat,TP HCM,12.5
Chu Tri Thiet Ke Kien Truc Cong Trinh (Thu Nhap 20 - 30 Trieu),Cong ty CP Dau Tu Xay Dung Ban Thach,TP HCM,25.0
Nhan Vien Ky Thuat - Nganh Bo Mach Ban Dan,Cong Ty TNHH V-Probes Holdings,TP HCM,8.0
Nhan Vien Thu Hoi No Thi Truong [Mekong],Cong ty Tai Chinh TNHH Ngan Hang Viet Nam Thinh Vuong SMBC,An Giang,17.5
Nhan Vien Thu Hoi No Thi Truong [Mekong],Cong ty Tai Chinh TNHH Ngan Hang Viet Nam Thinh Vuong SMBC,Bac Lieu,17.5
Nhan Vien Thu Hoi No Thi Truong [Mekong],Cong ty Tai Chinh TNHH Ngan Hang Viet Nam Thinh Vuong SMBC,Ca Mau,17.5
Nhan Vien Thu Hoi No Thi Truong [Mekong],Cong ty Tai Chinh TNHH Ngan Hang Viet Nam Thinh Vuong SMBC,Kien Giang,17.5
Nhan Vien Thu Hoi No Thi Truong [Mekong],Cong ty Tai Chinh TNHH Ngan Hang Viet Nam Thinh Vuong SMBC,Soc Trang,17.5
Nhan Vien Ky Thuat Dien Tu Dong Hoa,Cong Ty Co Phan San Xuat Thuong Mai Va Dich Vu Az,Ha Noi,11.0
Chuyen Vien Thu Mua Tai Da Nang,Aden Viet Nam -  Cong Ty TNHH Quan Ly Tai San Ky Thuat Aden (Viet Nam),Da Nang,9.0
Nhan Vien Kinh Doanh Thi Truong,Cong Ty TNHH Thuong Mai Y Phuc,TP HCM,12.0
Nhan Vien Kinh Doanh Thi Truong,Cong Ty TNHH Thuong Mai Y Phuc,Ben Tre,12.0
Nhan Vien Kinh Doanh Thi Truong,Cong Ty TNHH Thuong Mai Y Phuc,Binh Duong,12.0
Nhan Vien Kinh Doanh Thi Truong,Cong Ty TNHH Thuong Mai Y Phuc,Da Nang,12.0
Nhan Vien Kinh Doanh Thi Truong,Cong Ty TNHH Thuong Mai Y Phuc,Dong Nai,12.0
Nhan Vien Bao Tri - Sua Chua (Ha Noi),Cong Ty TNHH Koi Cafe Viet Nam,Ha Noi,9.0
Giao Vien Tieng Anh / Giao Vien IELTS Part-Time,Cong Ty TNHH Dau Tu Va Phat Trien Giao Duc Ky Nguyen Moi,TP HCM,12.5
Nhan Vien Ky Thuat Thi Cong Hien Truong,Cong ty Co Phan Dau Tu Xay Dung Hai Long,Bac Giang,16.5
"Chuyen Vien Khach Hang Ca Nhan / Khach Hang Doanh Nghiep - Long An (Ben Luc, Can Giuoc)",Ngan Hang Thuong Mai Co Phan Kien Long,Long An,12.0
Trade Marketing Supervisor,Cong Ty TNHH Dich Vu Eb,TP HCM,16.0
Nhan Vien Kinh Doanh,Cong Ty Tnhh Kang Bang,TP HCM,12.5
Truong Nhom Content Marketing,Cong Ty Co Phan Ttm Media,TP HCM,12.5
Truong Nhom SEO Website,Cong Ty Co Phan Ttm Media,TP HCM,12.5
Giao Vien Day Tre Tai Trung Tam Toan Quoc (Di Lam Sau Tet),Cong Ty CP DT Giao Duc Va Dao Tao Quoc Te Rong Viet,Ha Noi,10.0
Giao Vien Day Tre Tai Trung Tam Toan Quoc (Di Lam Sau Tet),Cong Ty CP DT Giao Duc Va Dao Tao Quoc Te Rong Viet,TP HCM,10.0
Giao Vien Day Tre Tai Trung Tam Toan Quoc (Di Lam Sau Tet),Cong Ty CP DT Giao Duc Va Dao Tao Quoc Te Rong Viet,Ba Ria - Vung Tau,10.0
